"Parent","parent_sku","post_parent","ID","post_status","menu_order","sku","downloadable","virtual","stock","stock_status","regular_price","sale_price","weight","length","width","height","tax_class","variation_description","file_path","file_paths","download_limit","images","downloadable_files","tax:product_visibility","tax:product_shipping_class","meta:attribute_pa_cabeza-de-mazo","meta:attribute_pa_color","meta:attribute_pa_dimensiones-de-la-cabeza","meta:attribute_pa_dimensiones-del-mango","meta:attribute_pa_mango","meta:attribute_pa_talla","meta:total_sales"
"Zapatillas de caballero Biom Cool Pro Ecco","102104/01007","610","619","publish","0","102104/01007_white-47","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-heel.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-inside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-top.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-sole.jpg","","","","","white","","","","47","0"
"Zapatillas de caballero Biom Cool Pro Ecco","102104/01007","610","620","publish","0","102104/01007_white-48","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-heel.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-inside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-top.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-cool-pro-white-ecco-102104-01007-sole.jpg","","","","","white","","","","48","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","622","publish","0","155814/59020_white-dynasty-39","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg","","","","","white-dynasty","","","","39","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","623","publish","0","155814/59020_white-dynasty-40","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","40","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","624","publish","0","155814/59020_white-dynasty-41","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","41","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","625","publish","0","155814/59020_white-dynasty-42","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","42","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","626","publish","0","155814/59020_white-dynasty-43","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","43","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","627","publish","0","155814/59020_white-dynasty-44","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","44","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","628","publish","0","155814/59020_white-dynasty-45","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","45","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","629","publish","0","155814/59020_white-dynasty-46","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","46","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","630","publish","0","155814/59020_white-dynasty-47","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","47","0"
"Zapatillas de caballero Biom Hybrid 3 Boa Ecco","155814/59020","621","631","publish","0","155814/59020_white-dynasty-48","no","no","","instock","209","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-main.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-outside.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-front.jpg | https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-biom-hybrid-3-white-dynasty-ecco-155814-59020-inside.jpg","","","","","white-dynasty","","","","48","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","633","publish","0","102704/01007_white-39","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","39","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","634","publish","0","102704/01007_white-40","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","40","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","635","publish","0","102704/01007_white-41","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","41","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","636","publish","0","102704/01007_white-42","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","42","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","637","publish","0","102704/01007_white-43","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","43","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","638","publish","0","102704/01007_white-44","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","44","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","639","publish","0","102704/01007_white-45","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","45","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","640","publish","0","102704/01007_white-46","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","46","0"
"Zapatillas de caballero S-Classic Ecco","102704/01007","632","641","publish","0","102704/01007_white-47","no","no","","instock","195","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-caballero-s-classic-white-ecco-102704-01007-main.jpg","","","","","white","","","","47","0"
"Zapatillas de señora S-Lite Ecco","121903/01007","642","643","publish","0","121903/01007_white-36","no","no","","instock","139","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-s-lite-white-ecco-121903-01007-main.jpg","","","","","white","","","","36","0"
"Zapatillas de señora S-Lite Ecco","121903/01007","642","644","publish","0","121903/01007_white-37","no","no","","instock","139","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-s-lite-white-ecco-121903-01007-main.jpg","","","","","white","","","","37","0"
"Zapatillas de señora S-Lite Ecco","121903/01007","642","645","publish","0","121903/01007_white-38","no","no","","instock","139","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-s-lite-white-ecco-121903-01007-main.jpg","","","","","white","","","","38","0"
"Zapatillas de señora S-Lite Ecco","121903/01007","642","646","publish","0","121903/01007_white-39","no","no","","instock","139","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-s-lite-white-ecco-121903-01007-main.jpg","","","","","white","","","","39","0"
"Zapatillas de señora S-Lite Ecco","121903/01007","642","647","publish","0","121903/01007_white-40","no","no","","instock","139","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-s-lite-white-ecco-121903-01007-main.jpg","","","","","white","","","","40","0"
"Zapatillas de señora S-Lite Ecco","121903/01007","642","648","publish","0","121903/01007_white-41","no","no","","instock","139","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-s-lite-white-ecco-121903-01007-main.jpg","","","","","white","","","","41","0"
"Zapatillas de señora S-Lite Ecco","121903/01007","642","649","publish","0","121903/01007_white-42","no","no","","instock","139","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-s-lite-white-ecco-121903-01007-main.jpg","","","","","white","","","","42","0"
"Zapatillas de señora Biom Hybrid 3 Boa Ecco","125513/52313","650","651","publish","0","125513/52313_white-canary-35","no","no","","instock","199","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-biom-hybrid-3-white-canary-ecco-125513-52313-main.jpg","","","","","white-canary","","","","35","0"
"Zapatillas de señora Biom Hybrid 3 Boa Ecco","125513/52313","650","652","publish","0","125513/52313_white-canary-36","no","no","","instock","199","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-biom-hybrid-3-white-canary-ecco-125513-52313-main.jpg","","","","","white-canary","","","","36","0"
"Zapatillas de señora Biom Hybrid 3 Boa Ecco","125513/52313","650","653","publish","0","125513/52313_white-canary-37","no","no","","instock","199","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-biom-hybrid-3-white-canary-ecco-125513-52313-main.jpg","","","","","white-canary","","","","37","0"
"Zapatillas de señora Biom Hybrid 3 Boa Ecco","125513/52313","650","654","publish","0","125513/52313_white-canary-38","no","no","","instock","199","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-biom-hybrid-3-white-canary-ecco-125513-52313-main.jpg","","","","","white-canary","","","","38","0"
"Zapatillas de señora Biom Hybrid 3 Boa Ecco","125513/52313","650","655","publish","0","125513/52313_white-canary-39","no","no","","instock","199","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-biom-hybrid-3-white-canary-ecco-125513-52313-main.jpg","","","","","white-canary","","","","39","0"
"Zapatillas de señora Biom Hybrid 3 Boa Ecco","125513/52313","650","656","publish","0","125513/52313_white-canary-40","no","no","","instock","199","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-biom-hybrid-3-white-canary-ecco-125513-52313-main.jpg","","","","","white-canary","","","","40","0"
"Zapatillas de señora Biom Hybrid 3 Boa Ecco","125513/52313","650","657","publish","0","125513/52313_white-canary-41","no","no","","instock","199","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-biom-hybrid-3-white-canary-ecco-125513-52313-main.jpg","","","","","white-canary","","","","41","0"
"Zapatillas de señora Biom Hybrid 3 Boa Ecco","125513/52313","650","658","publish","0","125513/52313_white-canary-42","no","no","","instock","199","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/zapatillas-senora-biom-hybrid-3-white-canary-ecco-125513-52313-main.jpg","","","","","white-canary","","","","42","0"
"Purera Grande de Piel Ofelia T","OTCC007","688","689","publish","0","OTCC007_black","no","no","","instock","49","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/large-cigar-holder-black.jpg","","","","","black","","","","","0"
"Purera Grande de Piel Ofelia T","OTCC007","688","690","publish","0","OTCC007_dark-brown","no","no","","instock","49","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/large-cigar-holder-dark-brown.jpg","","","","","dark-brown","","","","","0"
"Purera Grande de Piel Ofelia T","OTCC007","688","691","publish","1","OTCC007_light-brown","no","no","","instock","49","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/large-cigar-holder-light-brown.jpg","","","","","light-brown","","","","","0"
"Petaca de Piel Ofelia T","OTCC055","692","693","publish","3","OTCC055_black","no","no","","instock","39","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/leather-flask-black.jpg","","","","","black","","","","","0"
"Petaca de Piel Ofelia T","OTCC055","692","694","publish","2","OTCC055_dark-brown","no","no","","instock","39","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/leather-flask-dark-brown.jpg","","","","","dark-brown","","","","","0"
"Petaca de Piel Ofelia T","OTCC055","692","695","publish","1","OTCC055_light-brown","no","no","","instock","39","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/leather-flask-light-brown.jpg","","","","","light-brown","","","","","0"
"Gorra de caballero The Shawmut Ahead","AHEC47LGT","567","699","publish","0","","no","no","","instock","25","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/gorra-caballero-the-shawmut-white-ahead-federacion-croquet.jpg","","","","","white","","","","u","0"
"Bolas de croquet Sunshiny CQ16","CQ16","727","728","publish","1","CQ16-1ST","no","no","","instock","345","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/pelotas-croquet-sunshiny-cq16-1st-color-solid.jpg","","","","","primeros-colores","","","","","0"
"Bolas de croquet Sunshiny CQ16","CQ16","727","729","publish","2","CQ16-2ST","no","no","","instock","345","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/pelotas-croquet-sunshiny-cq16-2st-color-solid.jpg","","","","","colores-secundarios","","","","","0"
"Pelotas de Croquet de Competición","","733","734","publish","1","","no","no","","instock","99","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/pelotas-croquet-competicion-1st-color-solid.jpg","","","","","primer-color","","","","","0"
"Pelotas de Croquet de Competición","","733","735","publish","2","","no","no","","instock","99","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2020/12/pelotas-croquet-competicion-2nd-color-solid.jpg","","","","","segundo-color","","","","","0"
"Mazo The Brass Spot","","750","934","publish","6","","no","no","","instock","490","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/05/mazo-avanzado-palo-rojo-resina-carbono.jpg","","","","material-de-palo-rojo-y-tapa-de-fibra-vidrio-laton","","","","fibra-de-carbono","","0"
"Mazo The Brass Spot","","750","935","publish","5","","no","no","","instock","490","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/mazo-avanzado-bubinga-resina-carbono.jpg","","","","material-de-bubinga-y-tapa-de-fibra-vidrio-laton","","","","fibra-de-carbono","","0"
"Mazo The Brass Spot","","750","936","publish","1","","no","no","","instock","295","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/mazo-clasico-haya-resina-aluminio.jpg","","","","material-de-haya-y-tapa-de-resina-fenolica","","","","aluminio","","0"
"Mazo The Brass Spot","","750","937","publish","3","","no","no","","instock","330","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/mazo-sapelly-laton-aluminio.jpg","","","","material-de-sapelly-y-tapa-de-laton","","","","aluminio","","0"
"Jersey caballero croquet","RYSW001","537","1007","publish","0","RYSW001_white-xxl","no","no","","instock","99","","","","","","parent","","","","'-1","","","","","","white","","","","xxl","0"
"Jersey señora croquet","RYSW002","1008","1010","publish","1","RYSW002_white-m","no","no","","instock","99","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/03/jersey-de-senora-croquet-croquet-white.jpg","","","","","white","","","","m","0"
"Jersey señora croquet","RYSW002","1008","1011","publish","2","RYSW002_white-l","no","no","","instock","99","","","","","","","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/03/jersey-de-senora-croquet-croquet-white.jpg","","","","","white","","","","l","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1017","publish","1","150624/01002_bright-white-39","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","39","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1018","publish","2","150624/01002_bright-white-40","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","40","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1019","publish","3","150624/01002_bright-white-41","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","41","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1020","publish","4","150624/01002_bright-white-42","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","42","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1021","publish","5","150624/01002_bright-white-43","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","43","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1022","publish","6","150624/01002_bright-white-44","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","44","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1023","publish","7","150624/01002_bright-white-45","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","45","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1024","publish","8","150624/01002_bright-white-46","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","46","0"
"Zapatillas de caballero Street Retro Ecco","","1016","1025","publish","9","150624/01002_bright-white-47","no","no","","instock","149","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-street-retro-ecco-150624-01002_main.jpg","","","","","bright-white","","","","47","0"
"Zapatillas de caballero S-Three Ecco","","1033","1034","publish","1","102904/01007_white-39","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","39","0"
"Zapatillas de caballero S-Three Ecco","","1033","1035","publish","2","102904/01007_white-40","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","40","0"
"Zapatillas de caballero S-Three Ecco","","1033","1036","publish","3","102904/01007_white-41","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","41","0"
"Zapatillas de caballero S-Three Ecco","","1033","1037","publish","4","102904/01007_white-42","no","no","","instock","199","","","","","","parent","","","","'-1","https://federaciondecroquet.corporat-e.com/wp-content/uploads/sites/4/2021/04/zapatillas-de-caballero-s-three-ecco-102904-01007_main.jpg","","","","","white","","","","42","0"
